step,waiting,running,done,machines,available,timestamp
7563,3040,29,2,117,21,1425409472
7564,3042,29,2,117,22,1425409442
7565,3044,29,0,117,23,1425409412
7566,3043,29,0,117,23,1425409382
7567,3049,28,1,117,23,1425409352
7568,3052,29,0,117,22,1425409322
7569,3054,27,2,117,23,1425409292
7570,3060,24,1,117,27,1425409262
7571,3059,22,1,117,29,1425409231
7572,3062,21,4,117,28,1425409201
7573,3062,25,0,117,26,1425409171
7574,3065,24,1,117,27,1425409141
7575,3065,25,1,117,26,1425409112
7576,3066,25,0,117,26,1425409082
7577,3070,21,4,117,30,1425409052
7578,3071,24,1,117,27,1425409022
7579,3074,23,2,117,28,1425408992
7580,3076,23,2,117,28,1425408962
7581,3076,25,0,117,26,1425408932
7582,3079,22,3,117,29,1425408902
7583,3080,25,0,117,27,1425408872
7584,3082,23,0,117,29,1425408842
7585,3083,24,1,117,26,1425408811
7586,3084,24,1,117,27,1425408781
7587,3053,25,0,117,26,1425408751
7588,3057,22,3,117,27,1425408721
7589,3059,23,2,117,28,1425408692
7590,3061,25,0,117,26,1425408662
7591,3062,25,0,117,26,1425408632
7592,3062,25,0,117,26,1425408602
7593,3067,21,4,117,30,1425408571
7594,3067,25,0,117,26,1425408541
7595,3067,25,0,117,26,1425408512
7596,3068,24,1,117,27,1425408482
7597,3068,25,1,117,26,1425408452
7598,3071,26,3,117,29,1425408422
7599,3073,28,4,117,23,1425408392
7600,3077,30,3,117,19,1425408362
7601,3080,31,2,117,20,1425408332
7602,3082,32,1,117,19,1425408302
7603,3090,25,0,117,26,1425408272
7604,3082,25,3,117,26,1425408241
7605,3084,28,2,117,24,1425408212
7606,3086,28,1,117,25,1425408182
7607,3088,23,2,117,28,1425408152
7608,3089,25,1,117,26,1425408122
7609,3092,25,1,117,26,1425408091
7610,3099,21,5,117,30,1425408061
7611,3099,26,0,117,25,1425408032
7612,3100,26,0,117,26,1425408002
7613,3101,25,1,117,26,1425407971
7614,3101,29,3,117,22,1425407941
7615,3103,30,1,117,21,1425407912
7616,3103,33,0,117,18,1425407882
7617,3105,32,1,117,19,1425407852
7618,3110,30,3,117,21,1425407822
7619,3123,20,5,117,30,1425407792
7620,3118,23,1,117,29,1425407762
7621,3118,24,1,117,26,1425407731
7622,3118,25,0,117,26,1425407701
7623,3118,25,0,117,26,1425407672
7624,3118,25,0,117,26,1425407642
7625,3120,25,0,117,26,1425407612
7626,3122,25,0,117,26,1425407582
7627,3126,24,1,117,27,1425407552
7628,3132,22,5,117,27,1425407522
7629,3135,24,1,117,27,1425407492
7630,3135,24,1,117,28,1425407462
7631,3135,25,0,117,26,1425407432
7632,3136,25,0,117,26,1425407402
7633,3137,25,0,117,26,1425407371
7634,3137,25,0,117,26,1425407341
7635,3140,24,1,117,27,1425407312
7636,3142,24,1,117,26,1425407282
7637,3147,21,4,117,27,1425407252
7638,3148,24,3,117,26,1425407222
7639,3151,24,4,117,27,1425407191
7640,3153,26,2,117,24,1425407161
7641,3154,30,3,117,21,1425407132
7642,3154,33,0,117,19,1425407103
7643,3156,31,1,117,19,1425407071
7644,3160,33,2,117,18,1425407041
7645,3168,30,3,117,21,1425407012
7646,3173,25,1,117,25,1425406982
7647,3168,29,3,117,20,1425406951
7648,3168,32,1,117,19,1425406921
7649,3168,33,0,117,18,1425406892
7650,3168,33,0,117,18,1425406862
7651,3170,32,1,117,19,1425406832
7652,3172,33,0,117,18,1425406802
7653,3175,31,2,117,20,1425406772
7654,3178,32,1,117,19,1425406742
7655,3180,31,2,117,20,1425406712
7656,3192,20,4,117,29,1425406682
7657,3185,24,1,117,26,1425406652
7658,3185,25,0,117,26,1425406622
7659,3186,25,0,117,26,1425406592
7660,3190,24,1,117,27,1425406562
7661,3191,24,1,117,27,1425406532
7662,3195,22,3,117,28,1425406502
7663,3196,24,1,117,27,1425406472
7664,3196,25,0,117,26,1425406442
7665,3201,20,5,117,31,1425406412
7666,3206,22,0,117,31,1425406381
7667,3206,25,0,117,26,1425406351
7668,3208,25,0,117,26,1425406321
7669,3209,24,1,117,27,1425406291
7670,3209,25,0,117,26,1425406261
7671,3209,25,0,117,26,1425406232
7672,3211,24,1,117,27,1425406202
7673,3214,25,0,117,26,1425406172
7674,3218,22,3,117,28,1425406142
7675,3223,20,5,117,31,1425406111
7676,3225,24,0,117,28,1425406081
7677,3225,25,0,117,26,1425406052
7678,3226,23,0,117,28,1425406022
7679,3227,25,0,117,26,1425405992
7680,3227,25,0,117,26,1425405962
7681,3228,24,1,117,27,1425405931
7682,3230,23,2,117,28,1425405902
7683,3233,23,2,117,28,1425405871
7684,3235,23,2,117,28,1425405841
7685,3239,21,4,117,30,1425405812
7686,3243,22,3,117,28,1425405782
7687,3243,25,0,117,26,1425405752
7688,3244,24,1,117,27,1425405722
7689,3246,23,0,117,29,1425405692
7690,3247,25,0,117,26,1425405662
7691,3248,25,0,117,26,1425405632
7692,3249,25,0,117,26,1425405602
7693,3249,25,0,117,26,1425405572
7694,3249,25,0,117,26,1425405542
7695,3250,24,1,117,27,1425405512
7696,3257,18,8,117,33,1425405482
7697,3262,21,4,117,30,1425405452
7698,3269,19,0,117,33,1425405422
7699,3269,25,0,117,26,1425405392
7700,3273,21,4,117,29,1425405362
7701,3282,16,9,117,34,1425405331
7702,3284,24,1,117,27,1425405301
7703,3290,20,5,117,31,1425405272
7704,3294,24,1,117,32,1425405242
7705,3298,18,7,117,32,1425405212
7706,3306,24,1,117,26,1425405182
7707,3308,24,9,117,26,1425405151
7708,3318,24,0,117,28,1425405121
7709,3325,26,7,117,25,1425405091
7710,3343,16,17,117,35,1425405061
7711,3344,33,0,117,20,1425405032
7712,3356,26,7,117,25,1425405002
7713,3371,18,15,117,33,1425404971
7714,3371,31,2,117,21,1425404941
7715,3393,14,19,117,37,1425404912
7716,3398,28,0,117,24,1425404882
7717,3403,32,1,117,19,1425404852
7718,3418,19,14,117,31,1425404822
7719,3424,31,0,117,25,1425404791
7720,3438,17,16,117,32,1425404761
7721,3452,19,14,117,32,1425404732
7722,3452,32,1,117,19,1425404702
7723,3464,24,9,117,27,1425404672
7724,3479,19,0,117,34,1425404642
7725,3488,22,11,117,29,1425404612
7726,3505,20,13,117,29,1425404581
7727,3505,31,2,117,20,1425404552
7728,3520,19,14,117,32,1425404522
7729,3532,21,11,117,30,1425404491
7730,3533,29,4,117,21,1425404461
7731,3429,18,7,117,32,1425404432
7732,3434,20,5,117,29,1425404401
7733,3437,25,0,117,30,1425404372
7734,3441,23,2,117,26,1425404342
7735,3445,24,1,117,27,1425404312
7736,3451,20,5,117,27,1425404282
7737,3458,18,7,117,32,1425404252
7738,3461,24,1,117,29,1425404222
7739,3461,25,0,117,27,1425404192
7740,3465,23,2,117,28,1425404162
7741,3476,17,8,117,34,1425404132
7742,3481,20,4,117,31,1425404102
7743,3482,22,0,117,27,1425404072
7744,3487,21,2,117,30,1425404042
7745,3487,24,0,117,26,1425404012
7746,3488,23,2,117,27,1425403982
7747,3495,20,4,117,30,1425403951
7748,3502,17,7,117,31,1425403921
7749,3506,20,4,117,30,1425403892
7750,3509,23,0,117,29,1425403861
7751,3510,22,2,117,29,1425403832
7752,3514,23,1,117,27,1425403802
7753,3516,22,2,117,27,1425403772
7754,3520,21,3,117,28,1425403742
7755,3525,19,5,117,29,1425403711
7756,3528,22,2,117,28,1425403682
7757,3532,20,1,117,30,1425403652
7758,3534,23,1,117,28,1425403622
7759,3534,24,0,117,26,1425403592
7760,3538,22,2,117,27,1425403562
7761,3540,24,0,117,26,1425403532
7762,3543,24,0,117,26,1425403502
7763,3544,24,0,117,26,1425403472
7764,3547,22,2,117,27,1425403442
7765,3550,21,3,117,29,1425403412
7766,3555,19,3,117,31,1425403382
7767,3555,24,0,117,26,1425403352
7768,3557,24,0,117,26,1425403322
7769,3558,23,1,117,26,1425403292
7770,3561,23,1,117,27,1425403262
7771,3563,22,2,117,28,1425403232
7772,3565,23,1,117,27,1425403202
7773,3568,21,3,117,29,1425403171
7774,3569,24,0,117,26,1425403142
7775,3570,23,1,117,27,1425403111
7776,3571,23,1,117,27,1425403081
7777,3572,23,1,117,27,1425403052
7778,3575,21,3,117,29,1425403022
7779,3575,24,0,117,27,1425402992
7780,3576,24,0,117,26,1425402962
7781,3576,24,0,117,26,1425402932
7782,3577,24,0,117,26,1425402902
7783,3579,23,1,117,27,1425402872
7784,3582,23,1,117,27,1425402842
7785,3580,24,0,117,26,1425402812
7786,3580,24,0,117,26,1425402782
7787,3518,23,1,117,27,1425402752
7788,3449,24,0,117,26,1425402722
7789,3454,23,1,117,27,1425402692
7790,3454,24,0,117,26,1425402662
7791,3454,24,0,117,26,1425402632
7792,3454,24,0,117,26,1425402602
7793,3455,23,1,117,27,1425402572
7794,3459,20,0,117,31,1425402541
7795,3461,26,0,117,24,1425402512
7796,3462,24,0,117,26,1425402482
7797,3463,24,0,117,26,1425402451
7798,3461,24,0,117,26,1425402421
7799,3463,23,1,117,27,1425402391
7800,3338,17,1,117,33,1425402361
7801,3339,18,1,117,32,1425402332
7802,3340,18,0,117,32,1425402302
7803,3340,19,2,117,31,1425402272
7804,3343,21,2,117,32,1425402242
7805,3343,22,1,117,27,1425402212
7806,3344,24,0,117,26,1425402182
7807,3344,24,1,117,26,1425402151
7808,3345,24,1,117,25,1425402121
7809,3345,26,0,117,24,1425402092
7810,3345,26,1,117,24,1425402062
7811,3345,28,0,117,22,1425402032
7812,3345,27,0,117,24,1425402002
7813,3345,27,0,117,74,1425401972
7814,3347,26,1,117,75,1425401942
7815,3347,28,0,117,73,1425401912
7816,3348,19,1,117,89,1425401882
7817,3349,19,2,117,89,1425401852
7818,3351,22,2,117,88,1425401822
7819,3351,23,1,117,84,1425401792
7820,3351,24,0,117,85,1425401762
7821,3352,25,0,117,83,1425401732
7822,3353,24,1,117,84,1425401701
7823,3353,25,0,117,83,1425401672
7824,3353,25,0,117,83,1425401642
7825,3354,24,1,117,84,1425401611
7826,3357,24,1,117,84,1425401581
7827,3357,25,0,117,83,1425401552
7828,3357,25,0,117,83,1425401522
7829,3359,23,2,117,85,1425401492
7830,3359,25,0,117,83,1425401462
7831,3359,25,0,117,83,1425401432
7832,3360,24,1,117,84,1425401402
7833,3362,23,2,117,85,1425401372
7834,3363,25,0,117,83,1425401341
7835,3363,25,0,117,83,1425401311
7836,3364,24,1,117,84,1425401281
7837,3364,24,1,117,85,1425401252
7838,3366,25,0,117,83,1425401222
7839,3366,25,0,117,83,1425401192
7840,3367,25,0,117,83,1425401162
7841,3369,24,1,117,84,1425401131
7842,3370,25,0,117,83,1425401102
7843,3371,24,1,117,83,1425401072
7844,3372,25,0,117,83,1425401042
7845,3373,25,0,117,83,1425401012
7846,3374,24,1,117,83,1425400982
7847,3376,24,1,117,84,1425400951
7848,3379,23,3,117,85,1425400921
7849,3381,25,2,117,82,1425400892
7850,3381,25,4,117,81,1425400862
7851,3382,30,0,117,74,1425400831
7852,3386,29,2,117,73,1425400801
7853,3386,31,1,117,72,1425400771
7854,3387,32,1,117,69,1425400741
7855,3390,32,1,117,69,1425400712
7856,3392,33,0,117,68,1425400682
7857,3396,29,0,117,76,1425400652
7858,3399,26,3,117,79,1425400622
7859,3399,29,0,117,76,1425400591
7860,3400,27,0,117,80,1425400561
7861,3399,25,0,117,83,1425400532
7862,3398,25,0,117,83,1425400502
7863,3400,24,1,117,84,1425400472
7864,3401,25,0,117,83,1425400442
7865,3403,23,2,117,85,1425400411
7866,3403,25,0,117,83,1425400382
7867,3404,25,0,117,83,1425400351
7868,3405,24,1,117,84,1425400322
7869,3410,22,3,117,86,1425400292
7870,3411,24,1,117,84,1425400261
7871,3411,25,0,117,84,1425400232
7872,3413,24,1,117,84,1425400202
7873,3414,24,1,117,84,1425400172
7874,3416,24,1,117,84,1425400141
7875,3416,25,0,117,83,1425400112
7876,3417,24,1,117,84,1425400082
7877,3418,25,0,117,83,1425400051
7878,3416,25,0,117,83,1425400021
7879,3419,23,2,117,85,1425399991
7880,3419,25,0,117,83,1425399962
7881,3420,24,1,117,84,1425399931
7882,3421,25,0,117,83,1425399901
7883,3422,24,1,117,84,1425399871
7884,3423,24,1,117,84,1425399841
7885,3423,25,0,117,83,1425399811
7886,3424,23,0,117,85,1425399781
7887,3425,24,1,117,84,1425399751
7888,3425,25,0,117,83,1425399722
7889,3426,24,1,117,84,1425399692
7890,3427,24,1,117,84,1425399662
7891,3428,24,1,117,84,1425399632
7892,3429,25,0,117,83,1425399602
7893,3429,25,1,117,83,1425399571
7894,3432,25,0,117,83,1425399541
7895,3432,25,0,117,83,1425399512
7896,3433,24,0,117,84,1425399482
7897,3437,21,3,117,86,1425399452
7898,3439,23,1,117,85,1425399422
7899,3439,24,0,117,83,1425399392
7900,3442,23,1,117,83,1425399362
7901,3444,24,0,117,83,1425399332
7902,3446,24,0,117,83,1425399302
7903,3447,23,1,117,84,1425399272
7904,3449,22,2,117,85,1425399242
7905,3450,23,1,117,84,1425399211
7906,3452,22,2,117,85,1425399181
7907,3452,24,0,117,83,1425399152
7908,3454,22,2,117,85,1425399122
7909,3454,24,0,117,83,1425399091
7910,3454,25,2,117,81,1425399061
7911,3454,27,2,117,77,1425399031
7912,3454,29,0,117,75,1425399001
7913,3460,28,4,117,71,1425398972
7914,3470,23,1,117,83,1425398942
7915,3461,23,1,117,83,1425398912
7916,3462,24,0,117,82,1425398881
7917,3462,24,0,117,82,1425398852
7918,3463,23,0,117,83,1425398822
7919,3463,24,0,117,82,1425398792
7920,3464,23,1,117,83,1425398762
7921,3464,23,0,117,83,1425398732
7922,3467,24,0,117,82,1425398702
7923,3468,23,1,117,83,1425398672
7924,3471,23,1,117,83,1425398642
7925,3471,24,0,117,82,1425398612
7926,3471,24,0,117,82,1425398582
7927,3472,24,0,117,82,1425398552
7928,3475,23,1,117,83,1425398522
7929,3477,22,2,117,84,1425398492
7930,3479,23,2,117,83,1425398462
7931,3480,24,0,117,82,1425398431
7932,3480,24,0,117,82,1425398401
7933,3480,24,0,117,82,1425398372
7934,3481,24,0,117,84,1425398342
7935,3483,23,1,117,83,1425398312
7936,3484,23,1,117,83,1425398282
7937,3486,22,2,117,84,1425398251
7938,3488,22,2,117,84,1425398222
7939,3488,24,0,117,82,1425398192
7940,3488,24,0,117,82,1425398162
7941,3488,24,0,117,82,1425398132
7942,3490,23,1,117,83,1425398102
7943,3490,24,0,117,82,1425398072
7944,3492,23,1,117,83,1425398042
7945,3494,22,2,117,84,1425398011
7946,3497,21,1,117,85,1425397981
7947,3498,24,0,117,83,1425397952
7948,3498,24,0,117,82,1425397922
7949,3501,24,0,117,82,1425397891
7950,3501,24,0,117,82,1425397861
7951,3501,24,0,117,82,1425397832
7952,3503,24,0,117,82,1425397802
7953,3506,21,3,117,85,1425397772
7954,3506,24,0,117,82,1425397742
7955,3507,23,1,117,83,1425397712
7956,3509,23,1,117,83,1425397682
7957,3509,24,0,117,82,1425397651
7958,3509,24,2,117,82,1425397622
7959,3510,25,2,117,80,1425397592
7960,3512,26,3,117,78,1425397562
7961,3514,27,3,117,75,1425397532
7962,3515,31,1,117,68,1425397502
7963,3518,30,2,117,69,1425397472
7964,3517,25,1,117,80,1425397441
7965,3517,26,0,117,79,1425397412
7966,3518,26,0,117,79,1425397381
7967,3518,26,0,117,79,1425397352
7968,3520,22,2,117,84,1425397322
7969,3521,24,1,117,82,1425397292
7970,3523,24,4,117,82,1425397262
7971,3523,28,0,117,75,1425397232
7972,3523,28,0,117,75,1425397202
7973,3525,31,1,117,68,1425397171
7974,3526,32,0,117,67,1425397141
7975,3528,22,2,117,84,1425397111
7976,3529,23,1,117,83,1425397081
7977,3531,22,2,117,84,1425397052
7978,3532,23,1,117,83,1425397022
7979,3533,23,1,117,83,1425396991
7980,3533,24,0,117,82,1425396961
7981,3534,24,2,117,83,1425396932
7982,3534,25,1,117,79,1425396902
7983,3534,26,0,117,79,1425396872
7984,3536,25,1,117,80,1425396842
7985,3537,26,0,117,79,1425396812
7986,3539,25,1,117,80,1425396782
7987,3543,24,2,117,81,1425396751
7988,3543,26,0,117,79,1425396721
7989,3542,26,0,117,79,1425396692
7990,3541,26,0,117,79,1425396662
7991,3543,25,1,117,80,1425396632
7992,3547,22,2,117,84,1425396602
7993,3547,22,2,117,85,1425396572
7994,3548,24,0,117,82,1425396542
7995,3550,24,0,117,82,1425396511
7996,3551,24,0,117,82,1425396481
7997,3551,24,0,117,82,1425396452
7998,3552,22,2,117,84,1425396422
7999,3552,24,0,117,82,1425396392
8000,3554,23,2,117,83,1425396362
8001,3559,22,6,117,84,1425396332
8002,3561,25,3,117,78,1425396302
8003,3564,27,4,117,77,1425396272
8004,3566,32,0,117,68,1425396242
8005,3567,30,0,117,69,1425396212
8006,3575,23,0,117,82,1425396182
8007,3567,23,0,117,82,1425396152
8008,3567,23,0,117,82,1425396122
8009,3568,23,0,117,82,1425396092
8010,3572,18,1,117,87,1425396062
8011,3575,17,2,117,86,1425396032
8012,3575,19,2,117,85,1425396002
8013,3575,23,1,117,78,1425395972
8014,3576,23,0,117,77,1425395942
8015,3577,21,0,117,82,1425395912
8016,3576,16,1,117,89,1425395882
8017,3576,17,0,117,88,1425395852
8018,3576,17,0,117,88,1425395821
8019,3576,17,0,117,88,1425395792
8020,3576,17,0,117,88,1425395762
8021,3576,17,0,117,88,1425395731
8022,3576,17,0,117,88,1425395701
8023,3576,17,0,117,88,1425395672
8024,3576,17,0,117,88,1425395642
8025,3576,17,0,117,88,1425395611
8026,3576,17,0,117,88,1425395581
8027,3576,17,0,117,88,1425395552
8028,3576,17,0,117,88,1425395522
8029,3576,17,0,117,88,1425395491
8030,3576,17,0,117,88,1425395461
8031,3576,17,0,117,88,1425395431
8032,3576,17,0,117,88,1425395401
8033,3576,17,0,117,88,1425395372
8034,3577,16,1,117,89,1425395342
8035,3577,19,0,117,85,1425395311
8036,3577,19,0,117,85,1425395282
8037,3578,19,0,117,85,1425395251
8038,3578,19,0,117,85,1425395222
8039,3580,18,0,117,87,1425395191
8040,3581,19,0,117,86,1425395161
8041,3581,18,1,117,85,1425395131
8042,3581,19,0,117,85,1425395101
8043,3581,19,0,117,85,1425395072
8044,3582,19,0,117,85,1425395042
8045,3584,17,0,117,88,1425395012
8046,3583,17,0,117,88,1425394982
8047,3583,17,0,117,88,1425394950
8048,3583,17,0,117,88,1425394921
8049,3584,17,0,117,88,1425394891
8050,3584,17,0,117,88,1425394861
8051,3584,17,0,117,88,1425394832
8052,3584,17,0,117,88,1425394802
8053,3586,15,2,117,90,1425394772
8054,3589,14,3,117,91,1425394742
8055,3589,17,1,117,88,1425394712
8056,3589,18,0,117,88,1425394681
8057,3589,18,0,117,88,1425394652
8058,3590,17,0,117,89,1425394622
8059,3590,18,0,117,88,1425394592
8060,3590,18,0,117,88,1425394562
8061,3590,18,1,117,88,1425394532
8062,3590,19,2,117,87,1425394502
8063,3590,21,0,117,85,1425394472
8064,3590,21,0,117,85,1425394442
8065,3590,21,0,117,85,1425394411
8066,3590,21,2,117,85,1425394381
8067,3590,21,2,117,85,1425394352
8068,3591,23,0,117,83,1425394322
8069,3592,24,0,117,82,1425394292
8070,3593,24,0,117,82,1425394262
8071,3595,23,1,117,82,1425394232
8072,3595,24,0,117,82,1425394202
8073,3595,25,0,117,82,1425394172
8074,3595,25,0,117,82,1425394142
8075,3597,25,0,117,82,1425394112
8076,3601,21,4,117,86,1425394082
8077,3602,24,1,117,83,1425394052
8078,3603,24,1,117,83,1425394021
8079,3603,25,0,117,82,1425393992
8080,3603,25,0,117,82,1425393962
8081,3603,25,0,117,82,1425393932
8082,3604,24,1,117,83,1425393902
8083,3604,25,0,117,82,1425393871
8084,3605,25,0,117,82,1425393841
8085,3608,25,0,117,82,1425393811
8086,3608,25,0,117,82,1425393782
8087,3609,24,1,117,83,1425393752
8088,3609,25,0,117,82,1425393722
8089,3609,25,0,117,82,1425393691
8090,3609,25,0,117,82,1425393661
8091,3611,23,2,117,84,1425393632
8092,3613,25,0,117,82,1425393602
8093,3615,23,2,117,84,1425393571
8094,3615,25,0,117,82,1425393541
8095,3616,24,1,117,83,1425393511
8096,3616,25,0,117,82,1425393481
8097,3616,25,0,117,82,1425393451
8098,3616,26,0,117,81,1425393421
8099,3616,26,0,117,81,1425393392
8100,3619,26,0,117,81,1425393362
8101,3621,26,0,117,81,1425393332
8102,3621,26,0,117,81,1425393302
8103,3622,25,0,117,82,1425393272
8104,3622,24,0,117,82,1425393242
8105,3622,25,0,117,82,1425393211
8106,3622,25,0,117,82,1425393181
8107,3626,21,4,117,86,1425393152
8108,3629,22,3,117,85,1425393122
8109,3629,25,0,117,82,1425393092
8110,3629,25,1,117,82,1425393062
8111,3629,26,2,117,81,1425393032
8112,3629,28,0,117,78,1425393002
8113,3630,29,0,117,75,1425392971
8114,3631,32,1,117,68,1425392941
8115,3635,32,1,117,68,1425392912
8116,3645,23,4,117,84,1425392882
8117,3637,27,0,117,79,1425392852
8118,3637,27,0,117,79,1425392822
8119,3637,27,0,117,79,1425392791
8120,3637,27,0,117,79,1425392761
8121,3637,27,0,117,79,1425392732
8122,3639,26,0,117,82,1425392702
8123,3642,27,0,117,79,1425392670
8124,3646,26,1,117,80,1425392640
8125,3648,26,1,117,79,1425392613
8126,3649,24,1,117,83,1425392583
8127,3649,25,0,117,82,1425392552
8128,3649,25,0,117,82,1425392522
8129,3650,24,1,117,83,1425392492
8130,3653,22,3,117,85,1425392462
8131,3655,23,2,117,84,1425392431
8132,3655,25,0,117,82,1425392401
8133,3655,25,0,117,82,1425392371
8134,3655,25,0,117,82,1425392341
8135,3655,25,0,117,82,1425392311
8136,3655,25,0,117,82,1425392281
8137,3655,25,0,117,82,1425392252
8138,3657,25,0,117,82,1425392222
8139,3661,25,0,117,82,1425392191
8140,3661,25,0,117,82,1425392161
8141,3662,24,1,117,82,1425392132
8142,3663,24,1,117,82,1425392102
8143,3663,25,0,117,82,1425392071
8144,3663,25,0,117,82,1425392041
8145,3665,23,2,117,84,1425392012
8146,3668,23,2,117,84,1425391982
8147,3668,25,0,117,82,1425391951
8148,3668,25,0,117,82,1425391921
8149,3668,25,0,117,82,1425391892
8150,3668,25,0,117,83,1425391862
8151,3669,24,1,117,83,1425391832
8152,3669,25,0,117,82,1425391802
8153,3672,24,1,117,83,1425391773
8154,3675,24,3,117,82,1425391743
8155,3676,27,1,117,78,1425391712
8156,3675,30,1,117,73,1425391682
8157,3676,32,0,117,69,1425391651
8158,3675,33,0,117,67,1425391622
8159,3645,33,0,117,67,1425391592
8160,3554,23,2,117,84,1425391562
8161,3546,22,1,117,85,1425391532
8162,3549,24,1,117,83,1425391502
8163,3548,25,0,117,82,1425391472
8164,3549,26,0,117,81,1425391442
8165,3549,27,0,117,79,1425391412
8166,3548,27,0,117,79,1425391382
8167,3548,27,1,117,79,1425391352
8168,3550,28,2,117,76,1425391322
8169,3552,31,2,117,70,1425391292
8170,3553,33,0,117,67,1425391262
8171,3553,33,0,117,67,1425391230
8172,3554,33,0,117,67,1425391200
8173,3558,27,0,117,79,1425391172
8174,3554,25,0,117,82,1425391142
8175,3553,25,0,117,82,1425391112
8176,3555,24,0,117,83,1425391082
8177,3558,21,0,117,86,1425391052
8178,3559,20,0,117,87,1425391022
8179,3560,19,3,117,87,1425390992
8180,3560,22,1,117,85,1425390962
8181,3560,23,0,117,84,1425390932
8182,3560,23,0,117,84,1425390902
8183,3560,24,0,117,83,1425390872
8184,3561,24,0,117,83,1425390841
8185,3561,24,0,117,83,1425390812
8186,3565,20,5,117,87,1425390782
8187,3566,24,1,117,83,1425390751
8188,3566,25,0,117,82,1425390721
8189,3566,25,0,117,82,1425390691
8190,3567,24,1,117,83,1425390661
8191,3567,25,0,117,82,1425390632
